"","time","house_rate","sp_rate"
"204","2013/3",0.0139482281980397,0.0194362854135773
"205","2013/4",0.0143760069401413,0.00269803184101712
"206","2013/5",0.0177153329260843,0.0169878436578183
"207","2013/6",0.0187274909963986,0.0081074911458448
"208","2013/7",0.0157907141173698,-0.00125950856109803
"209","2013/8",0.0138051044083527,0.0372814366045072
"210","2013/9",0.01304497082046,0.0361421623109022
"211","2013/10",0.00971422116796566,0.0257751044883405
"212","2013/11",0.00872580825595704,-0.00635440954318105
"213","2013/12",0.00998114672285683,0.0030542877620623
"214","2014/1",0.01076095311299,0.0246427831779308
"215","2014/2",0.0121673003802281,0.00656521415859756
"216","2014/3",0.0127723516153268,0.0136384520715897
"217","2014/4",0.00996184824077999,0.0200340460623993
"218","2014/5",0.00703043022035677,0.00182813176149174
"219","2014/6",0.00406376992810253,0.0110874128694909
"220","2014/7",0.00259443752594438,0.0105794538406832
"221","2014/8",0.0031052686057344,0.00369248222294048
"222","2014/9",0.00567536889897843,0.0238751629933754
"223","2014/10",0.0064641904371024,0.00999847071065662
"224","2014/11",0.00530125395045367,-0.0175865196041824
"225","2014/12",0.00375215495385864,0.0112484796614698
"226","2015/1",0.00828450191957971,0.0177826761811411
"227","2015/2",0.0164328657314629,-0.00455134598802942
"228","2015/3",0.0221805993690852,0.00951028095596313
"229","2015/4",0.0193847044073681,-0.00534234146252156
"230","2015/5",0.0148533585619678,-0.000851170123486527
"231","2015/6",0.0141698517758926,-0.0218217278212512
"232","2015/7",0.0146153139075283,-0.0450954736719748
"233","2015/8",0.00860663163616597,0.0275370678135104
"234","2015/9",0.00386239108955358,0.0408937471560538
